episode,score,total_reward,epsilon
1682.0,8.0,66.80000000000001,0.034549351826210384
1683.0,5.0,37.399999999999984,0.034480253122557966
1684.0,2.0,9.499999999999996,0.03441129261631285
1685.0,6.0,47.699999999999974,0.03434247003108023
1686.0,10.0,84.90000000000012,0.03427378509101807
1687.0,17.0,152.90000000000023,0.034205237520836033
1688.0,6.0,46.09999999999995,0.03413682704579436
1689.0,9.0,76.20000000000002,0.034068553391702776
1690.0,10.0,85.89999999999999,0.03400041628491937
1691.0,8.0,66.10000000000005,0.03393241545234953
1692.0,6.0,48.09999999999998,0.03386455062144483
1693.0,10.0,85.8000000000001,0.03379682152020194
1694.0,10.0,84.90000000000018,0.03372922787716154
1695.0,14.0,124.90000000000018,0.033661769421407216
1696.0,2.0,9.5,0.033594445882564404
1697.0,2.0,9.499999999999996,0.033527256990799274
1698.0,13.0,115.30000000000008,0.03346020247681768
1699.0,13.0,112.60000000000026,0.03339328207186404
1700.0,9.0,76.5,0.03332649550772031
1701.0,1.0,-0.3000000000000007,0.033259842516704864
1702.0,9.0,77.20000000000002,0.03319332283167145
1703.0,8.0,67.00000000000006,0.03312693618600811
1704.0,1.0,-0.40000000000000036,0.03306068231363609
1705.0,12.0,104.2000000000001,0.032994560949008815
1706.0,6.0,47.69999999999998,0.0329285718271108
1707.0,4.0,29.19999999999999,0.03286271468345658
1708.0,15.0,136.60000000000008,0.032796989254089665
1709.0,6.0,47.99999999999998,0.032731395275581485
1710.0,11.0,96.90000000000003,0.03266593248503032
1711.0,12.0,105.80000000000007,0.03260060062006026
1712.0,13.0,115.20000000000016,0.03253539941882014
1713.0,12.0,104.30000000000015,0.032470328619982496
1714.0,11.0,95.2000000000001,0.03240538796274253
1715.0,14.0,121.7000000000003,0.03234057718681705
1716.0,4.0,28.499999999999993,0.032275896032443414
1717.0,1.0,-0.1999999999999993,0.032211344240378526
1718.0,1.0,-0.3999999999999986,0.032146921551897766
1719.0,4.0,29.29999999999999,0.03208262770879397
1720.0,4.0,28.09999999999998,0.03201846245337638
1721.0,11.0,95.50000000000006,0.03195442552846963
1722.0,6.0,48.19999999999999,0.03189051667741269
1723.0,6.0,47.89999999999998,0.031826735644057864
1724.0,14.0,123.30000000000018,0.03176308217276975
1725.0,10.0,84.90000000000012,0.03169955600842421
1726.0,3.0,19.6,0.031636156896407364
1727.0,12.0,105.00000000000011,0.03157288458261455
1728.0,6.0,47.199999999999974,0.03150973881344932
1729.0,18.0,163.30000000000013,0.031446719335822416
1730.0,7.0,56.29999999999998,0.031383825897150774
1731.0,9.0,75.10000000000008,0.03132105824535647
1732.0,12.0,103.60000000000015,0.031258416128865756
1733.0,16.0,142.60000000000028,0.031195899296608025
1734.0,5.0,38.09999999999999,0.031133507498014808
1735.0,7.0,55.599999999999994,0.031071240483018778
1736.0,14.0,123.5000000000002,0.03100909800205274
1737.0,8.0,67.00000000000003,0.030947079806048633
1738.0,7.0,57.099999999999994,0.030885185646436535
1739.0,11.0,95.30000000000013,0.03082341527514366
1740.0,12.0,103.50000000000024,0.030761768444593374
1741.0,8.0,66.80000000000001,0.030700244907704188
1742.0,5.0,38.49999999999999,0.030638844417888778
1743.0,15.0,135.00000000000017,0.030577566729053
1744.0,8.0,67.00000000000003,0.030516411595594893
1745.0,18.0,163.50000000000017,0.0304553787724037
1746.0,11.0,95.90000000000003,0.030394468014858893
1747.0,3.0,18.89999999999999,0.030333679078829175
1748.0,4.0,27.599999999999987,0.030273011720671518
1749.0,13.0,113.70000000000024,0.030212465697230174
1750.0,12.0,105.7000000000001,0.030152040765835712
1751.0,10.0,87.10000000000008,0.03009173668430404
1752.0,8.0,66.9,0.030031553210935435
1753.0,3.0,18.799999999999997,0.029971490104513564
1754.0,9.0,76.00000000000006,0.029911547124304536
1755.0,12.0,105.60000000000008,0.029851724030055926
1756.0,11.0,96.10000000000004,0.029792020581995815
1757.0,14.0,124.10000000000016,0.029732436540831825
1758.0,5.0,38.09999999999998,0.02967297166775016
1759.0,2.0,9.399999999999999,0.02961362572441466
1760.0,2.0,9.5,0.029554398472965832
1761.0,12.0,102.60000000000024,0.0294952896760199
1762.0,1.0,-0.09999999999999964,0.02943629909666786
1763.0,9.0,75.30000000000001,0.029377426498474524
1764.0,12.0,104.10000000000015,0.029318671645477575
1765.0,5.0,37.199999999999974,0.02926003430218662
1766.0,1.0,-0.3000000000000007,0.02920151423358225
1767.0,6.0,48.09999999999999,0.029143111205115084
1768.0,11.0,95.90000000000003,0.029084824982704854
1769.0,7.0,55.89999999999998,0.029026655332739446
1770.0,9.0,77.10000000000007,0.028968602022073967
1771.0,9.0,76.40000000000003,0.02891066481802982
1772.0,12.0,103.60000000000016,0.02885284348839376
1773.0,14.0,124.2000000000001,0.028795137801416973
1774.0,13.0,113.80000000000013,0.028737547525814137
1775.0,7.0,57.39999999999998,0.02868007243076251
1776.0,16.0,143.3000000000002,0.028622712285900985
1777.0,10.0,85.30000000000007,0.028565466861329183
1778.0,11.0,94.10000000000008,0.028508335927606526
1779.0,10.0,87.00000000000003,0.02845131925575131
1780.0,13.0,114.60000000000011,0.02839441661723981
1781.0,9.0,75.80000000000003,0.02833762778400533
1782.0,12.0,105.60000000000008,0.02828095252843732
1783.0,3.0,18.49999999999999,0.028224390623380446
1784.0,7.0,55.60000000000002,0.028167941842133684
1785.0,8.0,66.5,0.02811160595844942
1786.0,7.0,56.89999999999998,0.02805538274653252
1787.0,11.0,94.70000000000017,0.027999271981039454
1788.0,15.0,134.0000000000002,0.027943273437077375
1789.0,19.0,171.4000000000003,0.02788738689020322
1790.0,11.0,93.80000000000021,0.027831612116422814
1791.0,13.0,115.30000000000005,0.02777594889218997
1792.0,12.0,103.30000000000014,0.02772039699440559
1793.0,9.0,75.9,0.027664956200416778
1794.0,8.0,66.70000000000002,0.027609626288015943
1795.0,7.0,57.999999999999986,0.02755440703543991
1796.0,26.0,234.80000000000067,0.027499298221369033
1797.0,6.0,47.299999999999976,0.027444299624926293
1798.0,14.0,123.90000000000015,0.02738941102567644
1799.0,3.0,18.399999999999984,0.027334632203625087
1800.0,6.0,47.99999999999998,0.027279962939217837
1801.0,13.0,115.40000000000012,0.0272254030133394
1802.0,15.0,131.90000000000032,0.02717095220731272
1803.0,14.0,124.40000000000018,0.027116610302898095
1804.0,9.0,76.6,0.0270623770822923
1805.0,12.0,105.00000000000003,0.027008252328127716
1806.0,13.0,115.30000000000013,0.02695423582347146
1807.0,11.0,95.60000000000008,0.02690032735182452
1808.0,1.0,-0.3000000000000007,0.02684652669712087
1809.0,7.0,56.99999999999997,0.02679283364372663
1810.0,8.0,68.79999999999998,0.026739247976439177
1811.0,6.0,46.99999999999997,0.026685769480486298
1812.0,9.0,75.70000000000002,0.026632397941525325
1813.0,8.0,67.90000000000002,0.026579133145642274
1814.0,4.0,27.699999999999967,0.02652597487935099
1815.0,12.0,105.10000000000011,0.026472922929592288
1816.0,8.0,67.10000000000002,0.026419977083733105
1817.0,15.0,134.30000000000018,0.02636713712956564
1818.0,19.0,172.40000000000035,0.026314402855306507
1819.0,14.0,124.00000000000014,0.026261774049595895
1820.0,5.0,37.29999999999997,0.0262092505014967
1821.0,4.0,28.69999999999999,0.026156832000493707
1822.0,6.0,47.599999999999966,0.02610451833649272
1823.0,12.0,105.30000000000007,0.026052309299819734
1824.0,8.0,67.40000000000003,0.026000204681220093
1825.0,5.0,37.39999999999997,0.025948204271857653
1826.0,11.0,95.70000000000005,0.025896307863313938
1827.0,8.0,66.90000000000003,0.02584451524758731
1828.0,8.0,67.89999999999998,0.025792826217092137
1829.0,11.0,95.30000000000007,0.025741240564657954
1830.0,12.0,106.40000000000009,0.02568975808352864
1831.0,8.0,65.60000000000002,0.02563837856736158
1832.0,5.0,38.59999999999999,0.02558710181022686
1833.0,10.0,86.30000000000007,0.025535927606606404
1834.0,3.0,19.2,0.02548485575139319
1835.0,5.0,37.099999999999966,0.025433886039890406
1836.0,4.0,27.899999999999977,0.025383018267810625
1837.0,12.0,103.20000000000016,0.025332252231275002
1838.0,3.0,18.699999999999996,0.02528158772681245
1839.0,4.0,28.19999999999999,0.025231024551358828
1840.0,7.0,57.19999999999999,0.025180562502256112
1841.0,11.0,95.90000000000009,0.0251302013772516
1842.0,10.0,86.90000000000006,0.025079940974497096
1843.0,9.0,75.9,0.025029781092548102
1844.0,10.0,86.80000000000005,0.024979721530363007
1845.0,9.0,78.3,0.02492976208730228
1846.0,12.0,104.80000000000013,0.024879902563127675
1847.0,9.0,76.10000000000002,0.02483014275800142
1848.0,13.0,116.70000000000005,0.02478048247248542
1849.0,7.0,57.59999999999998,0.024730921507540447
1850.0,6.0,46.799999999999976,0.024681459664525365
1851.0,3.0,18.29999999999999,0.024632096745196314
1852.0,9.0,75.9,0.02458283255170592
1853.0,13.0,113.30000000000022,0.02453366688660251
1854.0,9.0,76.80000000000001,0.024484599552829306
1855.0,11.0,93.70000000000013,0.024435630353723647
1856.0,6.0,47.699999999999974,0.0243867590930162
1857.0,11.0,93.80000000000013,0.02433798557483017
1858.0,8.0,67.40000000000002,0.02428930960368051
1859.0,9.0,76.29999999999998,0.02424073098447315
1860.0,17.0,152.3000000000003,0.024192249522504206
1861.0,8.0,65.70000000000005,0.024143865023459197
1862.0,6.0,48.19999999999999,0.024095577293412277
1863.0,12.0,105.60000000000007,0.02404738613882545
1864.0,10.0,84.80000000000013,0.0239992913665478
1865.0,11.0,94.70000000000013,0.023951292783814707
1866.0,16.0,143.2000000000002,0.02390339019824708
1867.0,9.0,75.50000000000009,0.023855583417850584
1868.0,13.0,114.10000000000018,0.023807872251014883
1869.0,11.0,94.40000000000012,0.023760256506512853
1870.0,18.0,161.2000000000003,0.023712735993499826
1871.0,6.0,47.49999999999997,0.023665310521512828
1872.0,10.0,86.00000000000009,0.023617979900469804
1873.0,11.0,95.80000000000007,0.023570743940668864
1874.0,11.0,96.8000000000001,0.023523602452787527
1875.0,3.0,18.9,0.02347655524788195
1876.0,12.0,105.80000000000007,0.023429602137386187
1877.0,16.0,143.20000000000013,0.023382742933111413
1878.0,12.0,105.50000000000013,0.02333597744724519
1879.0,9.0,77.09999999999998,0.023289305492350698
1880.0,8.0,66.19999999999999,0.023242726881365996
1881.0,8.0,66.5,0.023196241427603265
1882.0,6.0,48.69999999999999,0.023149848944748058
1883.0,7.0,57.099999999999966,0.023103549246858562
1884.0,13.0,116.8000000000001,0.023057342148364846
1885.0,6.0,46.39999999999996,0.023011227464068116
1886.0,12.0,104.30000000000011,0.02296520500913998
1887.0,13.0,116.20000000000005,0.0229192745991217
1888.0,8.0,66.80000000000001,0.022873436049923458
1889.0,11.0,96.20000000000007,0.02282768917782361
1890.0,3.0,19.599999999999994,0.022782033799467964
1891.0,13.0,112.80000000000018,0.02273646973186903
1892.0,6.0,46.99999999999997,0.022690996792405292
1893.0,12.0,103.60000000000008,0.02264561479882048
1894.0,12.0,104.6000000000002,0.022600323569222838
1895.0,23.0,209.80000000000035,0.022555122922084392
1896.0,8.0,67.29999999999998,0.022510012676240223
1897.0,5.0,37.89999999999998,0.022464992650887743
1898.0,12.0,103.30000000000014,0.022420062665585966
1899.0,4.0,28.099999999999994,0.022375222540254792
1900.0,10.0,84.40000000000015,0.022330472095174282
1901.0,9.0,76.69999999999999,0.022285811150983933
1902.0,14.0,123.30000000000018,0.022241239528681966
1903.0,5.0,38.29999999999998,0.0221967570496246
1904.0,14.0,123.20000000000019,0.02215236353552535
1905.0,13.0,113.90000000000016,0.0221080588084543
1906.0,9.0,75.5,0.02206384269083739
1907.0,9.0,76.10000000000008,0.022019715005455714
1908.0,16.0,143.0000000000003,0.021975675575444803
1909.0,15.0,131.20000000000036,0.021931724224293913
1910.0,6.0,48.19999999999998,0.021887860775845324
1911.0,8.0,66.50000000000003,0.021844085054293635
1912.0,10.0,86.70000000000005,0.021800396884185048
1913.0,10.0,84.90000000000013,0.021756796090416676
1914.0,13.0,115.60000000000011,0.021713282498235842
1915.0,12.0,104.50000000000009,0.02166985593323937
1916.0,3.0,19.799999999999997,0.02162651622137289
1917.0,8.0,65.00000000000009,0.021583263188930144
1918.0,13.0,114.60000000000011,0.021540096662552286
1919.0,13.0,115.00000000000013,0.021497016469227182
1920.0,9.0,77.30000000000003,0.021454022436288727
1921.0,10.0,85.60000000000008,0.021411114391416148
1922.0,11.0,95.60000000000011,0.021368292162633317
1923.0,1.0,-0.29999999999999893,0.02132555557830805
1924.0,6.0,48.69999999999998,0.021282904467151434
1925.0,15.0,135.80000000000015,0.02124033865821713
1926.0,8.0,67.1,0.021197857980900698
1927.0,13.0,114.10000000000016,0.021155462264938897
1928.0,9.0,77.4,0.02111315134040902
1929.0,8.0,65.99999999999997,0.021070925037728203
1930.0,7.0,56.99999999999997,0.021028783187652746
1931.0,14.0,124.60000000000016,0.02098672562127744
1932.0,0.0,-10.4,0.020944752170034886
1933.0,6.0,48.29999999999998,0.020902862665694816
1934.0,7.0,57.89999999999999,0.020861056940363425
1935.0,5.0,37.79999999999998,0.0208193348264827
1936.0,8.0,67.20000000000007,0.020777696156829735
1937.0,11.0,95.10000000000016,0.020736140764516076
1938.0,13.0,113.1000000000002,0.020694668482987042
1939.0,15.0,132.50000000000017,0.020653279146021067
1940.0,15.0,130.80000000000035,0.020611972587729024
1941.0,2.0,9.2,0.020570748642553566
1942.0,18.0,161.8000000000003,0.02052960714526846
1943.0,13.0,113.7000000000002,0.020488547930977923
1944.0,8.0,66.10000000000002,0.020447570835115968
1945.0,16.0,140.60000000000036,0.020406675693445734
1946.0,10.0,85.60000000000008,0.02036586234205884
1947.0,1.0,-0.1999999999999993,0.020325130617374725
1948.0,13.0,115.4000000000001,0.020284480356139976
1949.0,8.0,65.10000000000002,0.020243911395427697
1950.0,6.0,47.79999999999998,0.020203423572636842
1951.0,6.0,48.399999999999984,0.02016301672549157
1952.0,11.0,96.00000000000006,0.020122690692040587
1953.0,13.0,113.70000000000022,0.020082445310656505
1954.0,10.0,84.50000000000006,0.020042280420035193
1955.0,6.0,47.899999999999984,0.02000219585919512
1956.0,11.0,94.80000000000011,0.02
1957.0,12.0,105.2000000000001,0.02
1958.0,4.0,28.599999999999987,0.02
1959.0,14.0,125.90000000000015,0.02
1960.0,2.0,9.5,0.02
1961.0,7.0,57.099999999999966,0.02
1962.0,5.0,38.599999999999994,0.02
1963.0,13.0,115.90000000000009,0.02
1964.0,14.0,124.00000000000014,0.02
1965.0,11.0,93.90000000000015,0.02
1966.0,16.0,144.0000000000002,0.02
1967.0,4.0,28.499999999999993,0.02
1968.0,8.0,66.40000000000003,0.02
1969.0,10.0,88.10000000000002,0.02
1970.0,13.0,111.70000000000026,0.02
1971.0,9.0,76.4,0.02
1972.0,2.0,9.0,0.02
1973.0,4.0,28.79999999999999,0.02
1974.0,12.0,106.20000000000005,0.02
1975.0,12.0,104.7000000000001,0.02
1976.0,8.0,68.1,0.02
1977.0,9.0,75.40000000000009,0.02
1978.0,8.0,65.10000000000002,0.02
1979.0,6.0,48.499999999999986,0.02
1980.0,8.0,66.80000000000001,0.02
1981.0,7.0,56.900000000000034,0.02
1982.0,7.0,57.599999999999994,0.02
1983.0,21.0,191.30000000000032,0.02
1984.0,9.0,76.10000000000005,0.02
1985.0,15.0,134.70000000000013,0.02
1986.0,8.0,67.00000000000003,0.02
1987.0,15.0,133.10000000000016,0.02
1988.0,20.0,183.90000000000026,0.02
1989.0,5.0,37.49999999999999,0.02
1990.0,8.0,66.6,0.02
1991.0,14.0,125.30000000000015,0.02
1992.0,8.0,67.1,0.02
1993.0,6.0,47.999999999999986,0.02
1994.0,14.0,122.60000000000025,0.02
1995.0,10.0,84.70000000000005,0.02
1996.0,4.0,28.79999999999999,0.02
1997.0,6.0,47.39999999999997,0.02
1998.0,9.0,76.90000000000003,0.02
1999.0,14.0,122.30000000000018,0.02
2000.0,4.0,29.099999999999994,0.02
2001.0,10.0,87.80000000000001,0.02
2002.0,10.0,87.89999999999999,0.02
2003.0,14.0,123.90000000000012,0.02
2004.0,10.0,86.4,0.02
2005.0,17.0,152.40000000000023,0.02
2006.0,7.0,56.49999999999997,0.02
2007.0,14.0,125.10000000000011,0.02
2008.0,13.0,114.60000000000011,0.02
2009.0,8.0,67.00000000000006,0.02
2010.0,10.0,87.70000000000002,0.02
2011.0,1.0,-0.40000000000000036,0.02
2012.0,6.0,47.19999999999997,0.02
2013.0,8.0,68.09999999999998,0.02
2014.0,16.0,142.90000000000026,0.02
2015.0,9.0,77.90000000000002,0.02
2016.0,12.0,103.50000000000023,0.02
2017.0,13.0,115.3000000000001,0.02
2018.0,4.0,29.29999999999999,0.02
2019.0,13.0,116.90000000000005,0.02
2020.0,11.0,94.80000000000004,0.02
2021.0,8.0,66.49999999999999,0.02
2022.0,19.0,172.60000000000025,0.02
2023.0,18.0,163.90000000000018,0.02
2024.0,8.0,68.19999999999999,0.02
2025.0,8.0,67.70000000000002,0.02
2026.0,12.0,103.9000000000002,0.02
2027.0,19.0,172.30000000000027,0.02
2028.0,9.0,75.90000000000009,0.02
2029.0,14.0,125.50000000000011,0.02
2030.0,12.0,105.2000000000001,0.02
2031.0,14.0,123.90000000000018,0.02
2032.0,11.0,94.60000000000007,0.02
2033.0,2.0,9.400000000000002,0.02
2034.0,22.0,200.20000000000036,0.02
2035.0,8.0,66.90000000000003,0.02
2036.0,8.0,65.79999999999995,0.02
2037.0,14.0,125.70000000000013,0.02
2038.0,13.0,115.50000000000006,0.02
2039.0,10.0,86.80000000000008,0.02
2040.0,14.0,124.80000000000015,0.02
2041.0,14.0,123.30000000000024,0.02
2042.0,8.0,66.79999999999995,0.02
2043.0,8.0,66.30000000000003,0.02
2044.0,11.0,97.10000000000002,0.02
2045.0,1.0,-0.29999999999999893,0.02
2046.0,11.0,95.40000000000008,0.02
2047.0,13.0,114.6000000000002,0.02
2048.0,15.0,132.30000000000024,0.02
2049.0,16.0,140.50000000000034,0.02
2050.0,20.0,180.20000000000041,0.02
2051.0,11.0,96.30000000000007,0.02
2052.0,7.0,57.599999999999994,0.02
2053.0,12.0,103.90000000000015,0.02
2054.0,12.0,105.60000000000008,0.02
2055.0,14.0,126.10000000000002,0.02
2056.0,8.0,66.40000000000003,0.02
2057.0,11.0,95.50000000000006,0.02
2058.0,12.0,105.90000000000009,0.02
2059.0,16.0,139.60000000000042,0.02
2060.0,12.0,104.8000000000001,0.02
2061.0,18.0,159.0000000000004,0.02
2062.0,12.0,105.60000000000011,0.02
2063.0,6.0,47.39999999999996,0.02
2064.0,13.0,113.00000000000023,0.02
2065.0,2.0,9.5,0.02
2066.0,10.0,86.50000000000001,0.02
2067.0,6.0,47.699999999999974,0.02
2068.0,14.0,125.40000000000015,0.02
2069.0,14.0,124.90000000000012,0.02
2070.0,14.0,123.40000000000018,0.02
2071.0,10.0,84.3000000000001,0.02
2072.0,10.0,87.2000000000001,0.02
2073.0,9.0,75.5,0.02
2074.0,12.0,105.60000000000014,0.02
2075.0,12.0,104.7000000000001,0.02
2076.0,14.0,125.90000000000009,0.02
2077.0,10.0,84.8000000000001,0.02
2078.0,6.0,47.29999999999997,0.02
2079.0,11.0,95.10000000000011,0.02
2080.0,15.0,133.6000000000002,0.02
2081.0,10.0,84.9000000000001,0.02
2082.0,13.0,112.70000000000016,0.02
2083.0,17.0,150.20000000000036,0.02
2084.0,3.0,19.6,0.02
2085.0,11.0,94.30000000000014,0.02
2086.0,8.0,67.50000000000001,0.02
2087.0,15.0,136.10000000000008,0.02
2088.0,9.0,76.90000000000002,0.02
2089.0,14.0,122.9000000000002,0.02
2090.0,15.0,131.5000000000002,0.02
2091.0,12.0,104.70000000000007,0.02
2092.0,7.0,57.30000000000001,0.02
2093.0,6.0,48.79999999999999,0.02
2094.0,10.0,86.00000000000006,0.02
2095.0,12.0,106.40000000000005,0.02
2096.0,10.0,86.0,0.02
2097.0,6.0,48.19999999999998,0.02
2098.0,12.0,106.50000000000009,0.02
2099.0,4.0,28.69999999999999,0.02
2100.0,14.0,122.60000000000028,0.02
2101.0,13.0,112.70000000000019,0.02
2102.0,11.0,96.70000000000005,0.02
2103.0,6.0,47.49999999999998,0.02
2104.0,15.0,132.40000000000026,0.02
2105.0,11.0,94.70000000000006,0.02
2106.0,6.0,47.39999999999997,0.02
2107.0,4.0,28.499999999999993,0.02
2108.0,10.0,86.30000000000007,0.02
2109.0,4.0,28.299999999999983,0.02
2110.0,8.0,68.19999999999999,0.02
2111.0,6.0,46.79999999999997,0.02
2112.0,10.0,86.10000000000005,0.02
2113.0,8.0,67.29999999999998,0.02
2114.0,10.0,85.70000000000007,0.02
2115.0,14.0,125.00000000000014,0.02
2116.0,6.0,47.899999999999984,0.02
2117.0,5.0,38.09999999999999,0.02
2118.0,11.0,92.80000000000018,0.02
2119.0,14.0,123.70000000000016,0.02
2120.0,6.0,48.19999999999998,0.02
2121.0,6.0,48.999999999999986,0.02
2122.0,14.0,124.70000000000016,0.02
2123.0,12.0,106.30000000000007,0.02
2124.0,4.0,28.799999999999997,0.02
2125.0,4.0,28.599999999999994,0.02
2126.0,5.0,38.099999999999994,0.02
2127.0,5.0,39.099999999999994,0.02
2128.0,14.0,124.40000000000015,0.02
2129.0,7.0,57.69999999999999,0.02
2130.0,12.0,104.10000000000012,0.02
2131.0,3.0,18.699999999999996,0.02
2132.0,5.0,38.999999999999986,0.02
2133.0,5.0,38.49999999999999,0.02
2134.0,5.0,38.89999999999999,0.02
2135.0,13.0,114.2000000000001,0.02
2136.0,8.0,67.10000000000004,0.02
2137.0,8.0,66.30000000000004,0.02
2138.0,8.0,66.60000000000005,0.02
2139.0,8.0,67.19999999999999,0.02
2140.0,14.0,125.20000000000007,0.02
2141.0,9.0,77.19999999999999,0.02
2142.0,5.0,37.99999999999998,0.02
2143.0,13.0,115.50000000000006,0.02
2144.0,6.0,48.09999999999998,0.02
2145.0,4.0,29.29999999999999,0.02
2146.0,10.0,85.20000000000007,0.02
2147.0,9.0,77.70000000000002,0.02
2148.0,3.0,19.1,0.02
2149.0,7.0,58.19999999999999,0.02
2150.0,14.0,125.60000000000011,0.02
2151.0,5.0,38.399999999999984,0.02
2152.0,4.0,28.899999999999984,0.02
2153.0,12.0,106.20000000000013,0.02
2154.0,11.0,94.20000000000013,0.02
2155.0,22.0,201.7000000000004,0.02
2156.0,6.0,47.199999999999974,0.02
2157.0,14.0,123.20000000000022,0.02
2158.0,4.0,28.89999999999999,0.02
2159.0,12.0,104.30000000000011,0.02
2160.0,16.0,143.00000000000023,0.02
2161.0,10.0,88.60000000000001,0.02
2162.0,12.0,106.10000000000008,0.02
2163.0,18.0,160.60000000000036,0.02
2164.0,9.0,77.70000000000005,0.02
2165.0,15.0,133.60000000000014,0.02
2166.0,13.0,114.6000000000002,0.02
2167.0,2.0,9.100000000000001,0.02
2168.0,13.0,114.4000000000002,0.02
2169.0,16.0,143.10000000000028,0.02
2170.0,5.0,38.19999999999998,0.02
2171.0,7.0,56.39999999999998,0.02
2172.0,15.0,134.6000000000002,0.02
2173.0,10.0,87.00000000000006,0.02
2174.0,12.0,105.40000000000012,0.02
2175.0,5.0,38.09999999999999,0.02
2176.0,10.0,84.40000000000015,0.02
2177.0,18.0,163.30000000000027,0.02
2178.0,5.0,37.699999999999974,0.02
2179.0,14.0,122.60000000000025,0.02
2180.0,7.0,58.19999999999999,0.02
2181.0,14.0,125.60000000000014,0.02
2182.0,12.0,104.7000000000001,0.02
2183.0,6.0,46.79999999999997,0.02
2184.0,14.0,124.8000000000001,0.02
2185.0,8.0,66.60000000000004,0.02
2186.0,11.0,94.40000000000008,0.02
2187.0,11.0,95.70000000000007,0.02
2188.0,10.0,86.10000000000004,0.02
2189.0,12.0,104.10000000000014,0.02
2190.0,10.0,85.60000000000007,0.02
2191.0,10.0,86.0000000000001,0.02
2192.0,10.0,84.40000000000009,0.02
2193.0,18.0,162.40000000000023,0.02
2194.0,8.0,67.8,0.02
2195.0,15.0,136.00000000000006,0.02
2196.0,12.0,104.90000000000009,0.02
2197.0,10.0,85.90000000000006,0.02
2198.0,2.0,8.799999999999997,0.02
2199.0,11.0,95.90000000000008,0.02
2200.0,7.0,57.599999999999994,0.02
2201.0,11.0,95.2000000000001,0.02
2202.0,10.0,87.40000000000006,0.02
2203.0,4.0,29.199999999999996,0.02
2204.0,13.0,114.7000000000001,0.02
2205.0,9.0,78.00000000000003,0.02
2206.0,20.0,182.80000000000027,0.02
2207.0,4.0,28.9,0.02
2208.0,14.0,124.40000000000015,0.02
2209.0,5.0,38.09999999999998,0.02
2210.0,6.0,47.99999999999998,0.02
2211.0,12.0,104.40000000000016,0.02
2212.0,6.0,47.299999999999976,0.02
2213.0,8.0,67.8,0.02
2214.0,3.0,18.799999999999997,0.02
2215.0,16.0,143.10000000000025,0.02
2216.0,12.0,105.90000000000012,0.02
2217.0,2.0,9.5,0.02
2218.0,7.0,58.19999999999999,0.02
2219.0,12.0,103.20000000000017,0.02
2220.0,13.0,115.00000000000011,0.02
2221.0,5.0,37.699999999999974,0.02
2222.0,11.0,96.30000000000007,0.02
2223.0,8.0,66.90000000000002,0.02
2224.0,15.0,133.20000000000016,0.02
2225.0,6.0,48.29999999999998,0.02
2226.0,2.0,8.79999999999999,0.02
2227.0,6.0,48.59999999999999,0.02
2228.0,13.0,115.50000000000011,0.02
2229.0,16.0,143.4000000000002,0.02
2230.0,7.0,58.49999999999997,0.02
2231.0,7.0,56.199999999999974,0.02
2232.0,15.0,134.60000000000016,0.02
2233.0,9.0,75.90000000000005,0.02
2234.0,13.0,116.4000000000001,0.02
2235.0,16.0,144.90000000000015,0.02
2236.0,7.0,58.400000000000006,0.02
2237.0,15.0,133.60000000000016,0.02
2238.0,15.0,132.3000000000002,0.02
2239.0,12.0,106.00000000000009,0.02
2240.0,5.0,38.399999999999984,0.02
2241.0,6.0,47.699999999999974,0.02
2242.0,10.0,86.50000000000001,0.02
2243.0,13.0,115.5000000000001,0.02
2244.0,9.0,76.6,0.02
2245.0,12.0,104.10000000000016,0.02
2246.0,12.0,106.50000000000006,0.02
2247.0,10.0,86.50000000000004,0.02
2248.0,21.0,189.30000000000044,0.02
2249.0,16.0,143.3000000000002,0.02
2250.0,10.0,86.50000000000006,0.02
2251.0,4.0,28.599999999999994,0.02
2252.0,10.0,84.8000000000001,0.02
2253.0,19.0,174.5000000000002,0.02
2254.0,13.0,114.20000000000016,0.02
2255.0,13.0,114.2000000000001,0.02
2256.0,12.0,106.30000000000001,0.02
2257.0,12.0,103.00000000000016,0.02
2258.0,11.0,94.40000000000006,0.02
2259.0,14.0,124.60000000000014,0.02
2260.0,17.0,150.80000000000018,0.02
2261.0,5.0,37.099999999999966,0.02
2262.0,11.0,95.7000000000001,0.02
2263.0,14.0,124.3000000000001,0.02
2264.0,14.0,125.40000000000009,0.02
2265.0,14.0,124.40000000000018,0.02
2266.0,12.0,106.40000000000009,0.02
2267.0,19.0,171.30000000000027,0.02
2268.0,8.0,67.80000000000001,0.02
2269.0,10.0,86.20000000000005,0.02
2270.0,12.0,105.50000000000009,0.02
2271.0,8.0,67.60000000000004,0.02
2272.0,14.0,125.30000000000013,0.02
2273.0,16.0,142.9000000000002,0.02
2274.0,8.0,67.19999999999999,0.02
2275.0,2.0,9.499999999999996,0.02
2276.0,5.0,37.29999999999997,0.02
2277.0,12.0,104.90000000000012,0.02
2278.0,11.0,96.60000000000002,0.02
2279.0,11.0,95.50000000000006,0.02
2280.0,11.0,96.10000000000001,0.02
2281.0,8.0,68.1,0.02
2282.0,6.0,47.39999999999997,0.02
2283.0,12.0,105.20000000000007,0.02
2284.0,15.0,134.3000000000002,0.02
2285.0,13.0,115.30000000000008,0.02
2286.0,8.0,66.49999999999997,0.02
2287.0,5.0,36.99999999999998,0.02
